gene	uemd
HMGN5	0.103340292275574
HMGXB4	0
HMOX2	0
HNF1A	0
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	0
HNRNPA1	0
HNRNPA2B1	0.147698546626025
HNRNPA3	0.0242668098474591
HNRNPC	0.0477982618207527
HNRNPCL2	0
HNRNPD	0.0638035510615166
HNRNPDL	0
HNRNPF	0
HNRNPH1	0.00899687848086066
HNRNPH2	0.402922755741128
HNRNPH3	0.125519419450799
HNRNPK	0.149295990715482
HNRNPL	0.0082698579975588
HNRNPM	0
HNRNPR	0
HNRNPU	0
HNRNPUL1	0.19141065318455
HNRNPUL2	0
HOMER1	0.103340292275574
HOMER2	0.00236031535347202
HOMEZ	0
HOOK1	0
HOOK2	0
HOOK3	0.0970672393898363
HORMAD1	0.000490238582776951
HORMAD2	0.0242668098474591
HOXA1	0
HOXA11	0.0246661708698233
HOXA2	0
HOXA3	0
HOXA4	0
HOXA5	0.231346755420971
HOXA6	0
HOXA9	0
HOXB2	0
HOXB3	0
HOXB7	0
HOXB9	0
HOXC10	0
HOXC6	0
HOXC9	0
HOXD10	0
HOXD3	0
HP1BP3	0.00890600092044793
HPCAL1	0.0818431636729875
HPCAL4	0
HPD	0
HPDL	0
HPF1	0
HPGDS	0.0698589980457155
HPN	0
HPR	0
HPS1	0
HPS3	0
HPS4	0
HPS5	0
HPS6	0
HPSE	0
HPSE2	0
HPX	0
HR	0
HRAS	0.334287686674181
HRC	0.120600358841303
HRG	0
HRH1	0
HRH2	0.00939623950322488
HRH3	0
HRH4	0
HRNR	0
HS1BP3	0
HS2ST1	0
HS3ST2	0
HS3ST4	9.08775604127341e-05
HS3ST5	0.0888690829537041
HS6ST1	0
HS6ST2	0.516701461377871
HS6ST3	0
HSBP1	0.0605811494927532
HSCB	0
HSD11B1	0.19141065318455
HSD17B10	0.103340292275574
HSD17B13	0
HSD17B2	0
HSD17B3	0
HSD17B4	0
HSD3B1	0
HSD3B2	0
HSDL2	0
HSF1	0
HSF2BP	0.116524208448111
HSF5	0
HSP90AA1	0
HSP90AB1	0.0322556977729162
HSP90B1	0
HSPA12A	0
HSPA13	0
HSPA14	0
HSPA1B	0
HSPA1L	0
HSPA2	0
HSPA4	0.167544871837628
HSPA4L	0
HSPA5	0
HSPA8	0.330511682352078
HSPA9	0
HSPB3	0.103340292275574
HSPBAP1	0
HSPD1	0
HSPG2	0
HSPH1	0
HTATSF1	0.616910229645093
HTR1A	0.151873911970492
HTR1B	0
HTR1D	0
HTR1E	0.0455921881982564
HTR1F	0
HTR2A	0
HTR2C	0.206680584551149
HTR3A	0
HTR3E	0
HTR5A	0
HTRA1	0.112736531778799
HTRA4	0
HTT	0
HUS1	0
HUS1B	0
HUWE1	2.36534446764092
HVCN1	0
HYAL2	0
HYDIN	0
HYLS1	0
HYOU1	0
IARS	0
IBSP	0
IBTK	0
ICA1L	0
ICAM1	0
ICAM3	0
ICAM4	0.0477982618207527
ICAM5	0
ICE1	0
ICE2	0
ICK	0
ICMT	0.103340292275574
ICOS	0.0240216905560706
ID1	0
ID2	0.0246661708698233
IDE	0
IDH1	0.134915658954024
IDH3A	0.0489329807172823
IDH3B	0
IDH3G	0.103340292275574
IDI1	0.269440294276548
IDI2	0
IDO1	0
IDO2	0
IDS	0.310020876826722
IFFO1	0
IFI16	0
IFI30	0
IFI44	0
IFIH1	0
IFIT1	0
IFIT2	0.0485336196949181
IFIT3	0
IFIT5	0
IFITM2	0
IFITM3	0
IFNA1	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA8	0
IFNAR1	0
IFNAR2	0
IFNB1	0
IFNE	0
IFNG	0.0485336196949181
IFNK	0
IFNL1	0
IFNL2	0
IFNL3	0
IFRD1	0
IFRD2	0
IFT122	0
IFT140	0
IFT172	0
IFT20	0
IFT46	0
IFT74	0
IFT80	0
IFT81	0
IFT88	0
IGBP1	0.103340292275574
IGDCC3	0
IGDCC4	0
IGF1R	0
IGF2BP1	0
IGF2BP2	0
IGF2BP3	0
IGF2R	0
IGFBP4	0.000245119291388476
IGFBP6	0
IGFBPL1	0
IGFL2	0.0242668098474591
IGFL4	0
IGFN1	0
IGHMBP2	0
IGLL5	0
IGSF1	0.82150313152401
IGSF10	0
IGSF21	0
IGSF22	0
IGSF3	0
IGSF5	0
IGSF8	0
IGSF9	0
IGSF9B	0
IK	0
IKBIP	0
IKBKB	0
IKBKE	0
IKZF1	0
IKZF2	0.00939623950322488
IKZF3	0
IKZF5	0.219465139701321
IL10RB	0
IL11RA	0.00033599685180121
IL12A	0
IL12B	0
IL12RB1	0
IL12RB2	0
IL13RA1	0.103340292275574
IL13RA2	0.516701461377871
IL15	0.269440294276548
IL16	0
IL17B	0
IL17RA	0
IL17RB	0
IL17RD	0
IL17RE	0
IL18	0.0638035510615166
IL18R1	0.131384773923309
IL18RAP	0.0884697219313398
IL1F10	0.0242668098474591
IL1R1	0
IL1R2	0
IL1RAP	0.10499276314473
IL1RAPL1	0.611691022964509
IL1RAPL2	0.307933194154488
IL1RL1	0
IL1RL2	0
IL1RN	0
IL20	0
IL20RA	0
IL21	0
IL21R	0
IL22	0
IL22RA1	0
IL23A	0
IL23R	0
IL25	0
IL27	0
IL27RA	0.000181755120825468
IL2RA	0
IL2RB	0
IL2RG	0.205636743215032
IL3	0
IL31RA	0
IL33	0.0880703609089756
IL34	0
IL36G	0
IL36RN	0
IL37	0.103741320776111
IL3RA	0.206680584551149
IL4R	0
IL5RA	0
IL6	0
IL6R	0.000245119291388476
IL6ST	0
IL7R	0
IL9R	0.206680584551149
ILDR1	9.08775604127341e-05
ILDR2	0
ILF2	0.331156162665831
ILF3	0.134670539662636
ILK	0
ILVBL	0
IMMP1L	0
IMMP2L	0
IMMT	0
IMP4	0
IMPA1	0
IMPA2	0
IMPACT	0
IMPDH1	0.127607102123033
IMPDH2	0
IMPG1	0
IMPG2	0
INAVA	0
INCA1	0
INCENP	0
INF2	0
ING1	0
ING2	0
ING3	0.0237765712646821
ING4	0.0642029120838808
INHA	0
INHBA	0
INHBB	0
INHBE	0
INKA1	0
INKA2	0.0618701101202586
INMT	0.112736531778799
INO80	0
INO80C	0.000245119291388476
INO80D	0
INPP4A	0
INPP4B	0
INPP5A	0
INPP5B	0.000272632681238203
INPP5F	0
INPP5J	0
INPP5K	0
INPPL1	0
INS-IGF2	0
INSC	0
INSIG2	0.127607102123033
INSL4	0
INSL5	0
INSR	0
INSRR	0
INSYN2B	0
INTS1	0
INTS10	0
INTS11	0
INTS12	0
INTS13	0.0880703609089756
INTS14	0
INTS2	0
INTS3	0
INTS4	0
INTS5	0
INTS6	0.140571744915859
INTS6L	0.717118997912319
INTS7	0
INTS8	0
INTS9	0
INTU	0
IP6K1	0.000644480313752693
IP6K3	0
IPMK	0
IPO13	0.0970672393898363
IPO4	0
IPO5	0
IPO8	0
IPP	0
IQCA1	0
IQCB1	0
IQCD	0
IQCF1	0
IQCG	0
IQCH	0
IQCM	0
IQCN	0
IQGAP1	0
IQGAP2	0
IQGAP3	0
IQSEC1	0
IQSEC2	0.605427974947807
IQSEC3	0
IQUB	0
IRAK1	0.206680584551149
IRAK1BP1	0
IRAK2	0
IRAK3	0
IRAK4	0
IREB2	0
IRF1	0.0638035510615166
IRF2	0
IRF2BP1	0
IRF2BPL	0
IRF3	0.244775790884897
IRF6	0.167143843337091
IRF8	0
IRF9	0
IRGC	0
IRS1	0
IRS4	0.620041753653444
IRX6	0
ISG20L2	0
ISL1	0
ISL2	0
ISLR	0
ISLR2	0
ISM2	0
ISX	0
ITCH	0
ITFG1	0
ITFG2	0
ITGA1	0
ITGA10	0
ITGA11	0
ITGA2	0
ITGA2B	0
ITGA3	0
ITGA4	0
ITGA5	0
ITGA6	0
ITGA7	0
ITGA8	0
ITGA9	0
ITGAD	0
ITGAE	0
ITGAL	0
ITGAM	0
ITGAV	0
ITGAX	0
ITGB1	0.112337170756435
ITGB1BP2	0.206680584551149
ITGB2	0
ITGB3	0
ITGB3BP	0.00899687848086066
ITGB4	0
ITGB5	0
ITGB6	0
ITGB7	0
ITGB8	0
ITGBL1	0
ITIH1	0
ITIH2	0
ITIH3	0
ITIH4	0
ITIH5	0
ITIH6	0.611691022964509
ITK	0.120689568923543
ITLN1	0
ITLN2	0
ITM2A	0.198329853862213
ITM2C	0
ITPK1	0
ITPKB	0
ITPKC	0.161424393204693
ITPR1	0
ITPR2	0
ITPR3	0
ITPRID1	0
ITPRID2	0
ITPRIP	0
ITPRIPL1	0
ITSN1	0
ITSN2	0
IVL	0
IVNS1ABP	0
IWS1	0
IZUMO1	0
IZUMO1R	0
JADE1	0
JADE2	0
JADE3	0.500000000000001
JAG1	0
JAG2	0
JAK1	0
JAK2	0
JAK3	0
JAKMIP1	0
JAKMIP3	0
JAM3	0
JAML	0
JARID2	0
JCAD	0
JDP2	0.100208768267224
JHY	0
JMJD1C	0
JMJD6	0
JMY	0
JPH4	0
JPT1	0.0246661708698233
JRKL	0
JUP	0
KALRN	0
KANK1	0
KANK2	0
KANK3	0
KANK4	0
KANSL1	0
KANSL3	0
KARS	0
KAT14	0.123813589280116
KAT2A	0
KAT2B	0
KAT6A	0
KAT6B	0
KAT7	0.206680584551149
KAT8	0
KATNAL1	0
KATNAL2	0
KATNB1	0
KATNBL1	0
KBTBD12	0
KBTBD2	0
KBTBD3	0
KBTBD4	0
KBTBD6	0
KBTBD7	0
KBTBD8	0
KCMF1	0.167143843337091
KCNA1	0.200407531665411
KCNA10	0
KCNA2	0.332998726046676
KCNA4	0.289675975641479
KCNA5	0.160544798468588
KCNA6	0
KCNA7	0
KCNAB1	0
KCNAB2	0
KCNAB3	0
KCNB1	0
KCNB2	0
KCNC1	0.000245119291388476
KCNC2	0
KCNC3	0
KCNC4	0
KCND1	0.516701461377871
KCND2	0.280279736138254
KCND3	0.0489329807172823
KCNE2	0.0242668098474591
KCNF1	0.0809535640678463
KCNG1	0.0088151233600352
KCNG2	0
KCNG3	0
KCNG4	0
KCNH1	0.158537988487731
KCNH2	0
KCNH3	0
KCNH4	0
KCNH5	0
KCNH6	0
KCNH7	0.000889599605141169
KCNH8	0
KCNIP1	0
KCNIP2	0.0242668098474591
KCNIP4	0.166499363023338
KCNJ1	0
KCNJ10	0.0242668098474591
KCNJ11	0
KCNJ15	0.152273272992857
KCNJ16	0
KCNJ2	0.0485336196949181
KCNJ4	0.103340292275574
KCNJ6	0.0242668098474591
KCNJ8	0.0880703609089756
KCNK1	0
KCNK10	0
KCNK13	0
KCNK15	0
KCNK16	0
KCNK18	0
KCNK2	0.191475684833286
KCNK3	0
KCNK4	0
KCNK5	0
KCNK7	0
KCNK9	0.209813776037672
KCNMA1	0
KCNMB2	0.0880703609089756
KCNN2	0
KCNN3	0
KCNQ1	0
KCNQ2	0
KCNQ3	0
KCNQ4	0
KCNQ5	0.421070754433825
KCNS2	0.00979560052558909
KCNS3	0
KCNT1	0
KCNT2	0
KCNU1	0
KCNV1	9.08775604127341e-05
KCNV2	0
KCTD1	0.0242668098474591
KCTD10	0.125918780473164
KCTD14	0
KCTD18	0
KCTD19	0
KCTD20	0
KCTD21	0
KCTD3	0
KCTD6	0.0638035510615166
KCTD7	0
KCTD9	0.0242668098474591
KDELR2	0.0218156169335743
KDELR3	0.00939623950322488
KDM1A	0
KDM1B	0.0235314519732936
KDM2A	0.226773696532312
KDM2B	0
KDM3A	0
KDM3B	0.0788717175692169
KDM4A	0.158783107779119
KDM4B	0
KDM4C	0
KDM4D	0
KDM4E	0
KDM5A	0
KDM5B	0
KDM5C	0.204592901878915
KDM6A	0.206680584551149
KDM6B	0
KDM7A	0
KDM8	0
KDR	0
KEL	0
KERA	0
KHDC3L	0.00033599685180121
KHDC4	0.0473080232379758
KHDRBS2	0
KHSRP	0.000245119291388476
KIAA0100	0
KIAA0232	0
KIAA0319	0
KIAA0319L	0
KIAA0355	0
KIAA0408	0
KIAA0556	0
KIAA0586	0
KIAA0753	0
KIAA0754	0
KIAA0825	0
KIAA0895	0
KIAA0930	0
KIAA1107	0
KIAA1109	0
KIAA1191	0
KIAA1210	1.52505219206681
KIAA1211	0
KIAA1211L	0
KIAA1217	0
KIAA1257	0
KIAA1324	0
KIAA1324L	0.0913477892574385
KIAA1328	0
KIAA1522	0
KIAA1549	0
KIAA1549L	0
KIAA1586	0
KIAA1614	0
KIAA1671	0
KIAA1755	0
KIAA1841	0
KIAA1958	0
KIAA2012	0
KIAA2013	0
KIAA2026	0
KIDINS220	0
KIF11	0.0104184036230966
KIF13A	0
KIF13B	0
KIF14	0
KIF15	0
KIF16B	0
KIF17	0
KIF18A	0
KIF18B	0
KIF1A	0
KIF1B	0
KIF1BP	0
KIF1C	0
KIF20A	0
KIF20B	0
KIF21A	0
KIF21B	0
KIF22	0
KIF23	0
KIF24	0
KIF25	0
KIF26A	0
KIF26B	0
KIF27	0
KIF2A	0.314597270671727
KIF2B	0
KIF2C	0
KIF3A	0.19141065318455
KIF3B	0
KIF3C	0
KIF4A	0.930062630480168
KIF4B	0
KIF5A	0.00137983818791812
KIF5B	9.08775604127341e-05
KIF5C	0.501342319929032
KIF6	0
KIF7	0
KIF9	0
KIFAP3	0
KIFC1	0
KIFC2	0
KIFC3	0
KIN	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIRREL1	0.0179937569617213
KIRREL2	0
KIRREL3	0
KIT	0
KITLG	0.0811986833592348
KL	0
KLC1	0
KLC2	0
KLC3	0
KLC4	0.0187924790064498
KLF15	0.0631757455294911
KLF17	0.000644480313752693
KLF3	0.0242668098474591
KLF4	0
KLF5	0
KLF6	0.000245119291388476
KLF7	0
KLF8	0
KLHDC10	0
KLHDC3	0.0638035510615166
KLHDC4	0
KLHDC7A	0
KLHDC7B	0
KLHDC8B	0
KLHDC9	0
KLHL1	0.154362623143263
KLHL12	0
KLHL13	0.512526096033404
KLHL14	0
KLHL17	0
KLHL18	0
KLHL20	0
KLHL24	0.167143843337091
KLHL25	0
KLHL26	0
KLHL28	0
KLHL29	0
KLHL3	0
KLHL30	0
KLHL31	0
KLHL32	0
KLHL33	0
KLHL38	0
KLHL4	0.411273486430063
KLHL40	0
KLHL41	0
KLHL42	0
KLHL5	0
KLHL6	0
KLHL7	0
KLHL8	9.08775604127341e-05
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0.0242668098474591
KLK8	0
KLKB1	0
KLLN	0
KLRC1	0
KLRC3	0
KMO	0
KMT2A	0
KMT2B	0
KMT2C	0
KMT2D	0
KMT2E	0.00067199370360242
KMT5B	0.238410192960574
KMT5C	0
KNDC1	0
KNG1	0
KNL1	0
KNSTRN	0
KNTC1	0
KPNA2	0.135224142415976
KPNA3	0.151628792679104
KPNA4	0.000245119291388476
KPNA5	0
KPNA6	0
KPNA7	0
KPNB1	0.228859711726373
KPRP	0
KRAS	0.329068479993597
KRBA2	0.0485336196949181
KRBOX4	0.103340292275574
KREMEN1	0
KRI1	0
KRIT1	0
KRT1	0
KRT10	0
KRT12	0
KRT13	0
KRT14	0
KRT15	0
KRT17	0
KRT18	0.0720650716682118
KRT19	0
KRT2	0
KRT20	0.0242668098474591
KRT222	0.0880703609089756
KRT23	0
KRT24	0
KRT25	0
KRT28	0
KRT3	0
KRT32	0
KRT33A	0
KRT34	0
KRT35	0
KRT37	0
KRT38	0
KRT4	0.103340292275574
KRT5	0
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	0
KRT73	0
KRT74	0
KRT75	0
KRT76	0
KRT77	0
KRT78	0
KRT79	0
KRT8	0
KRT82	0
KRT84	0
KRT85	0
KRT86	0
KRT9	0
KRTAP1-1	0
KRTAP1-5	0
KRTAP10-1	0
KRTAP10-11	0
KRTAP10-12	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP12-3	0.0242668098474591
KRTAP13-3	0.0871807613038345
KRTAP13-4	0
KRTAP15-1	0
KRTAP19-2	0.0638035510615166
KRTAP19-4	0.0638035510615166
KRTAP20-1	0.102296450939457
KRTAP20-3	0.103340292275574
KRTAP21-2	0.0638035510615166
KRTAP23-1	0.0650016341286093
KRTAP24-1	0.0223058555163513
KRTAP3-2	0.0880703609089756
KRTAP4-1	0
KRTAP4-6	0
KRTAP5-10	0
KRTAP5-11	0
KRTAP6-1	0.0242668098474591
KRTAP6-3	0
KRTAP9-2	0
KSR1	0
KSR2	0
KTI12	0
KTN1	0
KXD1	0
KY	0
KYAT1	0
KYAT3	0.0332636883283199
KYNU	0
L1CAM	0.514613778705638
L1TD1	0
L3MBTL1	0
L3MBTL2	0
L3MBTL3	0
L3MBTL4	0
LACC1	0
LACTB	0
LACTB2	0
LAG3	0
LAGE3	0
LAIR2	0
LALBA	0
LAMA1	0
LAMA2	0
LAMA3	0
LAMA4	0
LAMA5	0
LAMB1	0
LAMB2	0
LAMB3	0
LAMB4	0
LAMC1	0
LAMC2	0
LAMC3	0
LAMP1	0
LAMP2	0.206680584551149
LAMP5	0
LAMTOR2	0.0246661708698233
LANCL1	0
LANCL2	0
LANCL3	0.206680584551149
LAP3	0
LARGE1	0
LARGE2	0
LARP1	0.200174084721231
LARP1B	0
LARP4	0
LARP4B	0
LARP6	0
LARP7	0.00193344094125808
LARS	0
LARS2	0
LAS1L	0.516701461377871
LASP1	0.0638035510615166
LAT	0
LATS1	0
LATS2	0
LAYN	0.0325916946247174
LBHD1	0
LBR	0
LBX1	0
LCA5	0
LCA5L	0
LCAT	0
LCE1C	0.000644480313752693
LCE2B	0.0485336196949181
LCE3B	0.0897703549060544
LCE3C	0.103340292275574
LCE3D	0
LCK	0
LCMT2	0
LCOR	0
LCP1	0.000181755120825468
LCP2	0
LCT	0
LCTL	0
LDAH	0
LDB1	0
LDB2	0.437627978949755
LDB3	0
LDHA	0.000490238582776951
LDHC	0.0485336196949181
LDHD	0
LDLR	0
LDLRAD1	0
LDLRAD4	0.000245119291388476
LDLRAP1	0
LDOC1	0.205636743215032
LEKR1	0
LELP1	0.0250655318921875
LEMD2	0
LEMD3	0
LENG1	0
LEO1	0.22990355306249
LEPR	0
LETM1	0
LETMD1	0
LEUTX	0
LEXM	0
LFNG	0
LGALS1	0.127607102123033
LGALS12	0
LGALS14	0
LGALS4	0
LGALSL	0.167143843337091
LGI1	0.431364930933053
LGI2	0
LGI3	0
LGMN	0
LGR4	0
LGR5	0
LGR6	0
LGSN	0
LHCGR	0.00272382559512297
LHFPL4	0.0246661708698233
LHX1	0
LHX2	0
LHX4	0.000245119291388476
LHX5	0
LHX6	0
LHX8	0
LHX9	0
LIF	0.0888690829537041
LIFR	0
LIG1	0
LIG3	0
LIG4	0
LILRA1	0
LILRA2	0
LILRA4	0
LILRA5	0
LILRB2	0
LILRB3	0
LILRB4	0
LILRB5	0
LIM2	0.0880703609089756
LIMA1	0
LIMK1	0
LIMK2	0
LIMS1	0
LIMS2	0
LIN28B	0.222596663709672
LIN37	0
LIN52	0.100208768267224
LIN54	0
LIN9	0
LINGO1	0.00033599685180121
LINGO2	0
LINGO4	0
LIPC	0
LIPE	0
LIPI	0
LIPM	0
LIPN	0
LIPT2	0
LIX1	0
LIX1L	0
LLCFC1	0
LLGL1	0
LLGL2	0
LMAN1	0
LMAN1L	0
LMAN2	0
LMAN2L	0.0227960940991282
LMBR1L	0
LMBRD1	0
LMCD1	0
LMF1	0
LMF2	0
LMNA	0
LMNB1	0
LMNB2	0
LMNTD1	0
LMO2	0
LMO3	0.0242668098474591
LMO4	0.0242668098474591
LMO7	0
LMOD1	9.08775604127341e-05
LMOD3	0
LMTK2	0
LMTK3	0
LMX1A	0
LMX1B	0
LNP1	0
LNPEP	0
LNPK	0
LNX1	0
LNX2	0
LOC100287896	0
LOC100289561	0
LOC390877	0
LOC441155	0
LONP2	0
LONRF1	0
LONRF2	0
LONRF3	0.310020876826722
LOXHD1	0
LOXL2	0
LOXL3	0.0179937569617213
LOXL4	0
LPA	0
LPAR1	0
LPAR4	0.103340292275574
LPAR6	0
LPCAT2	0
LPCAT4	0
LPGAT1	0.268396452940431
LPIN1	0
LPIN2	0
LPIN3	0
LPO	0
LPP	0
LPXN	0
LRAT	0
LRATD1	0
LRBA	0
LRCH1	0
LRCH2	0.609603340292275
LRCH3	0
LRFN1	0
LRFN2	0
LRFN5	0.057530498175779
LRG1	0
LRGUK	0
LRIF1	0
LRIG1	0
LRIG2	0
LRIG3	0
LRIT1	0
LRIT3	0
LRMDA	0
LRMP	0
LRP1	0
LRP12	0.303747823940985
LRP1B	0
LRP2	0
LRP2BP	0
LRP3	0
LRP4	0
LRP5	0
LRP5L	0
LRP6	0
LRP8	0
LRPAP1	0
LRPPRC	0
LRR1	0.0728004295423772
LRRC1	0
LRRC14	0
LRRC14B	0
LRRC15	0
LRRC19	0
LRRC2	0
LRRC20	0
LRRC27	0
LRRC29	0
LRRC30	0.000245119291388476
LRRC31	0
LRRC32	0
LRRC34	0
LRRC36	0
LRRC37A3	0
LRRC37B	0
LRRC40	0
LRRC41	0
LRRC42	0.133871817617907
LRRC43	0
LRRC45	0
LRRC47	0
LRRC49	0
LRRC4B	0
LRRC4C	0.019191840028814
LRRC52	0
LRRC6	0
LRRC61	0
LRRC63	0
LRRC66	0
LRRC7	0
LRRC70	0
LRRC71	0
LRRC74A	0
LRRC8A	0
LRRC8B	0
LRRC8C	0.383220667391464
LRRC8D	0
LRRC8E	0
LRRCC1	0
LRRD1	0
LRRFIP1	0
LRRFIP2	0
LRRIQ1	0
LRRIQ3	0
LRRIQ4	0
LRRK1	0
LRRK2	0
LRRN1	0
LRRN2	0
LRRN3	0
LRRN4	0
LRRTM1	0
LRRTM2	0
LRRTM3	0
LRRTM4	0.0176302467200704
LRSAM1	0
LRTM1	0
LRTM2	0
LRWD1	0
LSG1	0
LSM10	0
LSM11	0
LSM14A	0
LSM14B	0
LSM2	0.103340292275574
LSMEM1	0
LSR	0
LTA4H	0
LTBP1	0
LTBP2	0
LTBR	0
LTF	0
LTK	0
LTN1	0
LTV1	0
LUC7L2	0.10125260960334
LUM	0
LUZP1	0
LUZP2	9.08775604127341e-05
LUZP4	0.191022964509395
LXN	0
LY6G6C	0.0244210515784348
LY6H	0.0240216905560706
LY6K	0
LY86	0
LY9	0
LYAR	0
LYG1	0
LYG2	0.167143843337091
LYN	0.36443152334136
LYPD4	0
LYPLA2	0
LYPLAL1	0
LYRM4	0
LYSMD1	0
LYSMD3	0
LYSMD4	0
LYST	0
LYVE1	0
LYZL4	0
LZIC	0
LZTFL1	0
LZTR1	0
LZTS1	0
LZTS2	0
MAATS1	0
MAB21L1	0.0728004295423772
MAB21L2	0.084511962488411
MAB21L3	0
MAB21L4	0
MACC1	0
MACF1	0
MACO1	0.396003555063464
MACROD2	9.08775604127341e-05
MAD1L1	0
MAD2L1	0.160236315006637
MAD2L1BP	0
MADD	0
MAEA	0
MAEL	0.214633621695892
MAGEA1	0
MAGEA10	0.103340292275574
MAGEA11	0.310020876826722
MAGEA12	0
MAGEA4	0.198329853862213
MAGEA6	0
MAGEA8	0.103340292275574
MAGEB1	0.310020876826722
MAGEB10	0.307933194154488
MAGEB16	0.206680584551149
MAGEB18	0.103340292275574
MAGEB2	0.103340292275574
MAGEB3	0.310020876826722
MAGEB4	0.408141962421713
MAGEB6	0.51043841336117
MAGEC1	0.607515657620041
MAGEC2	0.400835073068894
MAGEC3	0.722338204592903
MAGED1	0.310020876826722
MAGED2	0.0897703549060544
MAGEE1	0.206680584551149
MAGEE2	0.61795407098121
MAGEF1	0
MAGEH1	0.206680584551149
MAGEL2	0
MAGI1	0
MAGI2	0
MAGI3	0
MAGIX	0.102296450939457
MAIP1	0.254569723932314
MAK	0
MALT1	0
MAMDC2	0
MAMDC4	0
MAML1	0
MAML2	0
MAML3	0
MAMLD1	0.307933194154488
MAN1A1	0.0332636883283199
MAN1B1	0
MAN2A1	0
MAN2A2	0
MAN2B1	0
MAN2B2	0
MAN2C1	0
MANBA	0
MANSC1	0
MANSC4	0
MAOB	0.306889352818371
MAP10	0
MAP11	0
MAP1A	0
MAP1B	0
MAP1LC3B2	0.0242668098474591
MAP1LC3C	0.0242668098474591
MAP1S	0
MAP2	0
MAP2K1	0.000644480313752693
MAP2K2	0
MAP2K4	0.860784748577643
MAP2K5	0
MAP2K6	0.0242668098474591
MAP3K1	0
MAP3K10	0
MAP3K11	0
MAP3K12	0
MAP3K13	0
MAP3K15	0.504175365344469
MAP3K19	0
MAP3K2	0
MAP3K20	0
MAP3K21	0
MAP3K3	0
MAP3K4	0.00122559645694238
MAP3K5	0
MAP3K7	0.000490238582776951
MAP3K8	0
MAP3K9	0
MAP4K1	0
MAP4K2	0
MAP4K3	0
MAP4K4	0
MAP6	0
MAP7	0
MAP7D1	0
MAP7D2	0.103340292275574
MAP7D3	0.206680584551149
MAP9	0
MAPK1	0.0246661708698233
MAPK10	0.111293329420318
MAPK14	0.167543204359455
MAPK15	0
MAPK1IP1L	0
MAPK3	0.000245119291388476
MAPK4	0
MAPK6	0
MAPK7	0
MAPK8	0
MAPK8IP3	0
MAPKAP1	0.0731997905647415
MAPKAPK2	0
MAPKBP1	0
MAPRE3	0.304801670146138
MAPT	0
MARC1	0
MARC2	0
MARCHF10	0
MARCHF11	0
MARCHF5	0.167543204359455
MARCHF6	0
MARCHF7	0.000181755120825468
MARCHF8	0
MARCKSL1	0.000644480313752693
MARCO	0
MARF1	0
MARK1	0
MARK2	0
MARK3	0
MARK4	0
MARS	0
MARVELD2	0
MARVELD3	0
MAS1	9.08775604127341e-05
MAS1L	0
MASP1	0
MASP2	0
MAST1	0.0483335223141931
MAST2	0
MAST3	0
MAST4	0
MASTL	0
MAT1A	0.0880703609089756
MAT2A	0.22990355306249
MAT2B	0.0470629039465873
MATK	0
MATN2	0
MAVS	0
MAX	0.162968477992623
MAZ	0
MB21D2	0
MBD1	0.0246661708698233
MBD3	0
MBD3L1	0.167143843337091
MBD5	0.00033599685180121
MBD6	0
MBIP	0
MBL2	0
MBLAC2	0
MBNL1	0.0888690829537041
MBNL2	0.0884697219313398
MBNL3	0.205636743215032
MBOAT4	0
MBOAT7	0
MBP	0
MBTD1	0.00899687848086066
MBTPS1	0
MBTPS2	0.306889352818371
MC2R	0
MC3R	0
MC4R	0
MCAM	0
MCAT	0
MCC	0
MCCC1	0
MCF2	0
MCF2L	0
MCF2L2	0
MCHR2	0
MCIDAS	0
MCL1	0
MCM10	0
MCM3	0
MCM3AP	0
MCM4	0
MCM5	0
MCM6	0
MCM7	0
MCM8	0
MCMBP	0.0485336196949181
MCMDC2	0
MCOLN1	0
MCOLN2	0
MCOLN3	0
MCPH1	0
MCRS1	0.113135892801163
MCTP1	0
MCTP2	0
MCTS1	0.103340292275574
MCU	0
MCUB	0
MDC1	0
MDGA1	0
MDGA2	0
MDH1B	0
MDM1	0
MDM4	0.000245119291388476
MDN1	0
ME2	0
ME3	0
MEA1	0.310020876826722
MEAF6	0
MEAK7	0
MECOM	0
MECP2	0.310020876826722
MED1	0
MED12	0.927974947807934
MED12L	0
MED13	0
MED13L	0
MED14	0.505219206680585
MED15	0
MED21	0
MED22	0.0489329807172823
MED23	0.146798942151847
MED24	9.08775604127341e-05
MED25	0
MED26	0
MED27	0.000889599605141169
MED7	0
MEDAG	0
MEF2A	0
MEF2C	0.229259072748738
MEFV	0
MEGF10	0
MEGF11	0
MEGF6	0
MEGF8	0
MEGF9	0
MEI1	0
MEIOC	0
MEIS1	0.0101949615479533
MEIS2	0
MEIS3	0
MELK	0
MELTF	0
MEN1	0.070594355919881
MEOX1	0.000245119291388476
MEOX2	0
